name                            ,protocol,src_ips,src_ports,dst_ports,TP ,FP ,UP ,TN     ,FN,UN
8d031b0dcaa77b2cd4d015ced7b3cfe1,TCP     ,5856   ,5594     ,1        ,962,25 ,1  ,2171855,0 ,0 ,1494025,6377746,20
8da6cac139ae8bb3a3fef80a7dfbf099,TCP     ,18751  ,16403    ,1        ,304,248,1  ,536706 ,0 ,0 ,1524716,8161061,6
8e4c9e0a6e37b2eb954a868db67b6b4d,UDP     ,7      ,1        ,241      ,7  ,1  ,241,1534877,0 ,0 ,3135266,6369   ,15
8eb33ec7f4540411cca40d5240dc1487,UDP     ,41     ,8        ,1        ,41 ,8  ,1  ,418012 ,0 ,0 ,3135266,821172 ,17
8f2fe83cc03b36fb880fb6c13bfb2518,TCP     ,22911  ,19330    ,1        ,926,1  ,1  ,8029967,0 ,0 ,1422295,376    ,10
9138ab0055963f033fd015cea2ef1bc6,UDP     ,8      ,1        ,280      ,8  ,1  ,280,1102421,0 ,0 ,3135266,3224   ,14
914fac6f580cece4a4f39e056d94e272,TCP     ,16087  ,14215    ,1        ,352,374,1  ,338388 ,0 ,0 ,1503916,8223147,4
91584f010207de9720454193e315d02f,TCP     ,7976   ,7483     ,1        ,707,191,1  ,541068 ,0 ,0 ,1503355,8123720,32
915c470676ed79290c9f021114647421,TCP     ,2      ,1        ,1        ,2  ,1  ,1  ,7570023,0 ,0 ,1224582,22114  ,46
91c92016c671a6b466e3e3ea2fe76332,TCP     ,13102  ,11887    ,1        ,149,660,1  ,407813 ,0 ,0 ,1538865,8279897,5
921a0d65f7cb7b321862f7787d4986d6,UDP     ,13     ,1        ,13       ,13 ,1  ,13 ,3097152,0 ,0 ,1945521,0      ,18
948922a24621857f60ff55f0b92d225f,UDP     ,8      ,1        ,8        ,8  ,1  ,8  ,2619378,0 ,0 ,2641797,301822 ,5
94e9a2940ddd082e6e3fdc84ead74ef0,TCP     ,26779  ,21906    ,1        ,773,57 ,1  ,2208102,0 ,0 ,1567369,6460166,30
95120088fead57b6620bba06ee0ba5ca,UDP     ,5      ,1        ,170      ,5  ,1  ,170,1333639,0 ,0 ,3135266,0      ,2
955a5cd15843aa5c4155fd3f69651e15,TCP     ,2      ,1        ,1        ,2  ,1  ,1  ,9183691,0 ,0 ,1495941,56597  ,10
956b0d4feeafbdb4d125effbaec29cfd,TCP     ,1906   ,2047     ,1        ,978,14 ,1  ,138579 ,0 ,0 ,2010396,8108076,31
9647a3a2d057b7cfe984b0449480369f,TCP     ,34939  ,27039    ,1        ,585,1  ,1  ,7724226,0 ,0 ,1365714,478    ,31
967a3709db351926be99ddc0f7d4697a,UDP     ,11     ,1        ,239      ,11 ,1  ,239,1489780,0 ,0 ,3135266,0      ,29
97fd9c08bd2d121abbe4d9d7e85a9fab,UDP     ,7      ,1        ,7        ,7  ,1  ,7  ,2947367,0 ,0 ,3057559,514062 ,7
983d0d3be373f51f249d1c0144c552ed,UDP     ,1099   ,9        ,1        ,968,9  ,1  ,2449651,0 ,0 ,3135266,45458  ,18
998217264ab3fbdc001bb5d473e59173,TCP     ,12714  ,11596    ,1        ,149,658,1  ,409955 ,0 ,0 ,1530930,8246663,16
9a50bc868171124750e83105352aa103,TCP     ,18698  ,16250    ,1        ,341,255,1  ,316901 ,0 ,0 ,1541323,8403113,22
9ae4af2b74c64e5243e5ef791c9894ff,UDP     ,14     ,1        ,488      ,14 ,1  ,488,1450618,0 ,0 ,3135266,100845 ,10
9b87222053c383934c1347e45f383701,UDP     ,18     ,1        ,327      ,18 ,1  ,327,1529496,0 ,0 ,3135266,12888  ,14
9c436570b69e98e36fcff55f51b7db02,UDP     ,35     ,1        ,35       ,35 ,1  ,35 ,2738042,0 ,0 ,2597282,0      ,14
9ec938d83a145c111e4dc96438f7d903,TCP     ,5962   ,5673     ,1        ,973,12 ,1  ,4423249,0 ,0 ,1524936,4326389,4
9f1663cd07e5a4f00c9cc8c9b81a1945,TCP     ,7039   ,6712     ,1        ,840,25 ,1  ,2243711,0 ,0 ,1667500,6238122,27
9f2d134c9d1f77d377420946b382ca9c,UDP     ,15     ,1        ,336      ,15 ,1  ,336,931342 ,0 ,0 ,3135266,2764   ,17
a3644f57a18ccb958a3d64f96e943828,UDP     ,10     ,1        ,302      ,10 ,1  ,302,1082806,0 ,0 ,3135266,7123   ,12
a3bbaba745fbded23fc3217df906cff5,UDP     ,6      ,1        ,101      ,6  ,1  ,101,1572467,0 ,0 ,3135266,0      ,24
a3d5d0f2572b7fb2a02abca870483b31,TCP     ,11084  ,10180    ,1        ,143,813,1  ,445410 ,0 ,0 ,1536541,8297053,7
a3e78a6e687223edf712320712686ab2,UDP     ,27     ,1        ,27       ,27 ,1  ,27 ,3296923,0 ,0 ,2811427,66697  ,10
a5554cdb360aa6c386bae7656fc8a26c,TCP     ,719    ,21050    ,1        ,595,53 ,1  ,681325 ,0 ,0 ,2454680,6483391,35
a5b44e6c2ef7bebaf6b1d1d9e069ecac,TCP     ,31780  ,25188    ,1        ,657,12 ,1  ,4235612,0 ,0 ,1473192,4213653,7
a60c98fd7a78dfdcded33d10dd889e2e,UDP     ,8      ,1        ,124      ,8  ,1  ,124,3272135,0 ,0 ,3107791,53131  ,7
a89b7e2b2c68423fb5a2cd59bb938ea8,UDP     ,153    ,1        ,985      ,153,1  ,787,7266   ,0 ,0 ,3135266,1103680,24
a8fa7478dc84619cc3ff106a04363c00,UDP     ,168    ,1        ,986      ,168,1  ,777,7835   ,0 ,0 ,3135266,1140325,4
aa4011f67afcc6a316c24436d1d5a9b0,TCP     ,12259  ,11162    ,1        ,160,746,1  ,417446 ,0 ,0 ,1550592,8317280,15
aa55c194d1ddc55231c1862ef6c54971,TCP     ,23791  ,19987    ,1        ,876,90 ,1  ,1070898,0 ,0 ,1539586,7583297,25
